web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,item_page_title,item_page_link
"1778828342-257","https://archive.ics.uci.edu/dataset/53/iris","","Flexible constrained spectral clustering","By Xiang Wang, Ian Davidson. 2010","Published in KDD '10.","Flexible constrained spectral clustering","https://api.semanticscholar.org/CorpusID:2948946"
"1778828342-258","https://archive.ics.uci.edu/dataset/53/iris","","Triangular Visualization","By Tomasz Maszczyk, Wlodzislaw Duch. 2010","Published in ICAISC.","Triangular Visualization","https://api.semanticscholar.org/CorpusID:11495899"
"1778828342-259","https://archive.ics.uci.edu/dataset/53/iris","","Rule Learning With Negation: Issues Regarding Effectiveness","By Stephanie Chua, Frans Coenen, Grant Malcolm. 2010","Published in Intelligent Information Processing.","Rule Learning With Negation: Issues Regarding Effectiveness","https://api.semanticscholar.org/CorpusID:2011934"
"1778828342-260","https://archive.ics.uci.edu/dataset/53/iris","","Supervised learning of local projection kernels","By Mehmet Gönen, Ethem Alpaydin. 2009","Published in NEUROCOMPUTING.","Supervised learning of local projection kernels","https://api.semanticscholar.org/CorpusID:7841095"
"1778828342-261","https://archive.ics.uci.edu/dataset/53/iris","","Metric in Feature Space","By C. Murthy, Sourav Pradhan. 2009","Published in PReMI.","Metric in Feature Space","https://api.semanticscholar.org/CorpusID:8537147"
"1778828342-262","https://archive.ics.uci.edu/dataset/53/iris","","On the quest for optimal rule learning heuristics","By Frederik Janssen, Johannes Fürnkranz. 2009","Published in Machine Learning.","On the quest for optimal rule learning heuristics","https://api.semanticscholar.org/CorpusID:386503"
"1778828342-263","https://archive.ics.uci.edu/dataset/53/iris","","A scalable framework for cluster ensembles","By Prodip Hore, Lawrence Hall, Dmitry Goldgof. 2009","Published in PATTERN RECOGNITION.","A scalable framework for cluster ensembles","https://api.semanticscholar.org/CorpusID:7065229"
"1778828342-264","https://archive.ics.uci.edu/dataset/53/iris","","A new generative feature set based on entropy distance for discriminative classification","By Alessandro Perina, Marco Cristani, Umberto Castellani, Vittorio Murino. 2009","Published in ICIAP.","A new generative feature set based on entropy distance for discriminative classification","https://api.semanticscholar.org/CorpusID:14784201"
"1778828342-265","https://archive.ics.uci.edu/dataset/53/iris","","An Instantiation of Hierarchical Distance-based Conceptual Clustering for Propositional Learning","By Ana Funes, César Ferri, José Hernández-Orallo, M. Ramírez-Quintana. 2009","Published in PAKDD.","An Instantiation of Hierarchical Distance-based Conceptual Clustering for Propositional Learning","https://api.semanticscholar.org/CorpusID:7612052"
"1778828342-266","https://archive.ics.uci.edu/dataset/53/iris","","Neural Network Ensembles from Training Set Expansions","By Debrup Chakraborty. 2009","Published in CIARP.","Neural Network Ensembles from Training Set Expansions","https://api.semanticscholar.org/CorpusID:8338768"
"1778828342-267","https://archive.ics.uci.edu/dataset/53/iris","","A New Discriminant Principal Component Analysis Method with Partial Supervision","By Dan Sun, Daoqiang Zhang. 2009","Published in Neural Processing Letters.","A New Discriminant Principal Component Analysis Method with Partial Supervision","https://api.semanticscholar.org/CorpusID:25868589"
"1778828342-268","https://archive.ics.uci.edu/dataset/53/iris","","Accelerating Fuzzy Clustering","By Christian Borgelt. 2009","Published in Inf. Sci..","Accelerating Fuzzy Clustering","https://api.semanticscholar.org/CorpusID:18473442"
"1778828342-269","https://archive.ics.uci.edu/dataset/53/iris","","Multi-Objective Differential Evolution for Automatic Clustering with Application to Micro-Array Data Analysis","By Kaushik Suresh, Debarati Kundu, Sayan Ghosh, Swagatam Das, Ajith Abraham, Sang Han. 2009","Published in Sensors.","Multi-Objective Differential Evolution for Automatic Clustering with Application to Micro-Array Data Analysis","https://api.semanticscholar.org/CorpusID:15567259"
"1778828342-270","https://archive.ics.uci.edu/dataset/53/iris","","Information Theoretic Novelty Detection","By Maurizio Filippone, Guido Sanguinetti. 2009","Published in Pattern Recognition.","Information Theoretic Novelty Detection","https://api.semanticscholar.org/CorpusID:8113110"
"1778828342-271","https://archive.ics.uci.edu/dataset/53/iris","","GF-Miner: a Genetic Fuzzy Classifier for Numerical Data","By Vicky Tsikolidaki, Nikos Pelekis, Yannis Theodoridis. 2009","Published in AIAI.","GF-Miner: a Genetic Fuzzy Classifier for Numerical Data","https://api.semanticscholar.org/CorpusID:8031425"
"1778828342-272","https://archive.ics.uci.edu/dataset/53/iris","","Ensemble Methods for Boosting Visualization Models","By Bruno Baruque, Emilio Corchado, Aitor Mata, Juan Corchado. 2009","Published in IWANN.","Ensemble Methods for Boosting Visualization Models","https://api.semanticscholar.org/CorpusID:3236637"
"1778828342-273","https://archive.ics.uci.edu/dataset/53/iris","","HDD: a hypercube division-based algorithm for discretisation","By Ping Yang, JiSheng Li, YongXuan Huang. 2009","Published in Int. J. Systems Science.","HDD: a hypercube division-based algorithm for discretisation","https://api.semanticscholar.org/CorpusID:611857"
"1778828342-274","https://archive.ics.uci.edu/dataset/53/iris","","Automatic system testing of programs without test oracles","By Christian Murphy, Kuang Shen, Gail Kaiser. 2009","Published in ISSTA.","Automatic system testing of programs without test oracles","https://api.semanticscholar.org/CorpusID:7813863"
"1778828342-275","https://archive.ics.uci.edu/dataset/53/iris","","Automatic Clustering Using a Synergy of Genetic Algorithm and Multi-objective Differential Evolution","By Debarati Kundu, Kaushik Suresh, Sayan Ghosh, Swagatam Das, Ajith Abraham, Youakim Badr. 2009","Published in HAIS.","Automatic Clustering Using a Synergy of Genetic Algorithm and Multi-objective Differential Evolution","https://api.semanticscholar.org/CorpusID:3333232"
"1778828342-276","https://archive.ics.uci.edu/dataset/53/iris","","A Study on the Behaviour of the Algorithm for Finding Relevant Attributes and Membership Functions","By Madara Gasparoviča, Ludmila Aleksejeva. 2009","Published in J. Riga Technical University.","A Study on the Behaviour of the Algorithm for Finding Relevant Attributes and Membership Functions","https://api.semanticscholar.org/CorpusID:9950616"
"1778828342-277","https://archive.ics.uci.edu/dataset/53/iris","","Learning similarity functions from qualitative feedback","By Weiwei Cheng, Eyke Hüllermeier. 2008","Published in Advances in Case-Based Reasoning.","Learning similarity functions from qualitative feedback","https://api.semanticscholar.org/CorpusID:4761009"
"1778828342-278","https://archive.ics.uci.edu/dataset/53/iris","","A Novel Clustering Algorithm Based on a Modified Model of Random Walk","By Qiang Li, Yan He, Jing-ping Jiang. 2008","Published in ArXiv.","A Novel Clustering Algorithm Based on a Modified Model of Random Walk","https://api.semanticscholar.org/CorpusID:18685529"
"1778828342-279","https://archive.ics.uci.edu/dataset/53/iris","","A Novel Clustering Algorithm Based Upon Games on Evolving Network","By Qiang Li, Zhuo Chen, Yan He, Jing-ping Jiang. 2008","Published in Expert Systems with Applications, 2010.","A Novel Clustering Algorithm Based Upon Games on Evolving Network","https://api.semanticscholar.org/CorpusID:9023751"
"1778828342-280","https://archive.ics.uci.edu/dataset/53/iris","","Self-Organizing Map with False Neighbor Degree between Neurons for Effective Self-Organization","By Haruna Matsushita, Yoshifumi Nishio. 2008","Published in IEICE Transactions.","Self-Organizing Map with False Neighbor Degree between Neurons for Effective Self-Organization","https://api.semanticscholar.org/CorpusID:16478641"
"1778828342-281","https://archive.ics.uci.edu/dataset/53/iris","","Dempster-Shafer for Anomaly Detection","By Qi Chen, Uwe Aickelin. 2008","Published in Proceedings of the International Conference on Data Mining (DMIN 2006), pp 232-238, Las Vegas, USA 2006.","Dempster-Shafer for Anomaly Detection","https://api.semanticscholar.org/CorpusID:5302654"
"1778828342-282","https://archive.ics.uci.edu/dataset/53/iris","","On Kernelizing Mahalanobis Distance Learning Algorithms","By Ratthachat Chatpatanasiri, Teesid Korsrilabutr, Pasakorn Tangchanachaianan, Boonserm Kijsirikul. 2008","Published in ArXiv.","On Kernelizing Mahalanobis Distance Learning Algorithms","https://api.semanticscholar.org/CorpusID:3265410"
"1778828342-283","https://archive.ics.uci.edu/dataset/53/iris","","A New Clustering Algorithm Based Upon Flocking On Complex Network","By Qiang Li, Yan He, Jing-ping Jiang. 2008","Published in ArXiv.","A New Clustering Algorithm Based Upon Flocking On Complex Network","https://api.semanticscholar.org/CorpusID:10418342"
"1778828342-284","https://archive.ics.uci.edu/dataset/53/iris","","A Novel Clustering Algorithm Based on Quantum Random Walk","By Qiang Li, Yan He, Jing-ping Jiang. 2008","Published in ArXiv.","A Novel Clustering Algorithm Based on Quantum Random Walk","https://api.semanticscholar.org/CorpusID:2665749"
"1778828342-285","https://archive.ics.uci.edu/dataset/53/iris","","Label ranking by learning pairwise preferences","By Eyke Hüllermeier, Johannes Fürnkranz, Weiwei Cheng, Klaus Brinker. 2008","Published in Artificial Intelligence.","Label ranking by learning pairwise preferences","https://api.semanticscholar.org/CorpusID:1478307"
"1778828342-286","https://archive.ics.uci.edu/dataset/53/iris","","Human-Like Rule Optimization for Continuous Domains","By Fedja Hadzic, Tharam Dillon. 2008","Published in BIOSTEC.","Human-Like Rule Optimization for Continuous Domains","https://api.semanticscholar.org/CorpusID:40497410"
"1778828342-287","https://archive.ics.uci.edu/dataset/53/iris","","Fusion of Visualization Induced SOM","By Bruno Baruque, Emilio Corchado. 2008","Published in Innovations in Hybrid Intelligent Systems.","Fusion of Visualization Induced SOM","https://api.semanticscholar.org/CorpusID:15030846"
"1778828342-288","https://archive.ics.uci.edu/dataset/53/iris","","Symbiotic Evolution of Rule Based Classifiers","By Ramin Halavati, Saeed Shouraki. 2008","Published in Tools in Artificial Intelligence.","Symbiotic Evolution of Rule Based Classifiers","https://api.semanticscholar.org/CorpusID:118805526"
"1778828342-289","https://archive.ics.uci.edu/dataset/53/iris","","Abstract Semi-supervised Learning of a Markovian Metric","By Avleen Bijral, Manuel Lladser, Gregory Grudic. 2008","Published in SDM.","Abstract Semi-supervised Learning of a Markovian Metric","https://api.semanticscholar.org/CorpusID:16848039"
"1778828342-290","https://archive.ics.uci.edu/dataset/53/iris","","A Novel Clustering Algorithm Based on Quantum Games","By Qiang Li, Yan He, Jing-ping Jiang. 2008","Published in 2009 J. Phys. A: Math. Theor. 42 445303.","A Novel Clustering Algorithm Based on Quantum Games","https://api.semanticscholar.org/CorpusID:632324"
"1778828342-291","https://archive.ics.uci.edu/dataset/53/iris","","Data discretization unification","By Ruoming Jin, Yuri Breitbart, Chibuike Muoh. 2008","Published in Knowledge and Information Systems.","Data discretization unification","https://api.semanticscholar.org/CorpusID:2051706"
"1778828342-292","https://archive.ics.uci.edu/dataset/53/iris","","M-decomposability, elliptical unimodal densities, and applications to clustering and kernel density estimation","By Nicholas Chia, Junji Nakano. 2008","Published in","M-decomposability, elliptical unimodal densities, and applications to clustering and kernel density estimation","https://api.semanticscholar.org/CorpusID:88512054"
"1778828342-293","https://archive.ics.uci.edu/dataset/53/iris","","Using Bayesian Blocks to Partition Self-Organizing Maps","By Paul Gazis, Jeffrey Scargle. 2008","Published in ArXiv.","Using Bayesian Blocks to Partition Self-Organizing Maps","https://api.semanticscholar.org/CorpusID:9844841"
"1778828342-294","https://archive.ics.uci.edu/dataset/53/iris","","A Comparison of Methods for Learning of Highly Non-Separable Problems","By Marek Grochowski, Wlodzislaw Duch. 2008","Published in ICAISC.","A Comparison of Methods for Learning of Highly Non-Separable Problems","https://api.semanticscholar.org/CorpusID:16218062"
"1778828342-295","https://archive.ics.uci.edu/dataset/53/iris","","Rule Optimizing Technique Motivated by Human Concept Formation","By Fedja Hadzic, Tharam Dillon. 2008","Published in BIOSIGNALS.","Rule Optimizing Technique Motivated by Human Concept Formation","https://api.semanticscholar.org/CorpusID:27190586"
"1778828342-296","https://archive.ics.uci.edu/dataset/53/iris","","A Comparative Analysis of One-class Structural Risk Minimization by Support Vector Machines and Nearest Neighbor Rule","By George Cabral, Adriano Oliveira. 2008","Published in IFIP AI.","A Comparative Analysis of One-class Structural Risk Minimization by Support Vector Machines and Nearest Neighbor Rule","https://api.semanticscholar.org/CorpusID:15767720"
"1778828342-297","https://archive.ics.uci.edu/dataset/53/iris","","Anomaly Detection by Reasoning from Evidence in Mobile Wireless Networks","By Ilya Muchnik, William Pottenger, Nikita Lytkin. 2008","Published in","Anomaly Detection by Reasoning from Evidence in Mobile Wireless Networks","https://api.semanticscholar.org/CorpusID:6638728"
"1778828342-298","https://archive.ics.uci.edu/dataset/53/iris","","A k-order fuzzy OR operator for pattern classification with k-order ambiguity rejection","By Laurent Mascarilla, Michel Berthier, Carl Frélicot. 2008","Published in Fuzzy Sets and Systems.","A k-order fuzzy OR operator for pattern classification with k-order ambiguity rejection","https://api.semanticscholar.org/CorpusID:1042516"
"1778828342-299","https://archive.ics.uci.edu/dataset/53/iris","","8 A Review of Major Application Areas of Differential Evolution","By Vassilis Plagianakos, Dimitris Tasoulis, Michael Vrahatis. 2008","Published in Studies in Computational Intelligence.","8 A Review of Major Application Areas of Differential Evolution","https://api.semanticscholar.org/CorpusID:8113021"
"1778828342-300","https://archive.ics.uci.edu/dataset/53/iris","","Quality of Adaptation of Fusion ViSOM","By Bruno Baruque, Emilio Corchado, Hujun Yin. 2007","Published in IDEAL.","Quality of Adaptation of Fusion ViSOM","https://api.semanticscholar.org/CorpusID:16525113"
"1778828342-301","https://archive.ics.uci.edu/dataset/53/iris","","Selecting Diversifying Heuristics for Cluster Ensembles","By Stefan Hadjitodorov, Ludmila Kuncheva. 2007","Published in MCS.","Selecting Diversifying Heuristics for Cluster Ensembles","https://api.semanticscholar.org/CorpusID:2352566"
"1778828342-302","https://archive.ics.uci.edu/dataset/53/iris","","A k-norm pruning algorithm for decision tree classifiers based on error rate estimation","By Mingyu Zhong, Michael Georgiopoulos, Georgios Anagnostopoulos. 2007","Published in Machine Learning.","A k-norm pruning algorithm for decision tree classifiers based on error rate estimation","https://api.semanticscholar.org/CorpusID:1002422"
"1778828342-303","https://archive.ics.uci.edu/dataset/53/iris","","Functional Link Artificial Neural Network for Classification Task in Data Mining 1","By B. Misra, S. Dehuri. 2007","Published in Journal of Computer Science.","Functional Link Artificial Neural Network for Classification Task in Data Mining 1","https://api.semanticscholar.org/CorpusID:16653149"
"1778828342-304","https://archive.ics.uci.edu/dataset/53/iris","","Discrimination-based Artificial Immune System: Modeling the Learning Mechanism of Self and Non-self Discrimination for Classification","By Kazushi Igawa, Hirotada Ohashi. 2007","Published in Journal of Computer Science.","Discrimination-based Artificial Immune System: Modeling the Learning Mechanism of Self and Non-self Discrimination for Classification","https://api.semanticscholar.org/CorpusID:8218045"
"1778828342-305","https://archive.ics.uci.edu/dataset/53/iris","","Fast k Most Similar Neighbor Classifier for Mixed Data Based on a Tree Structure","By Selene Hernández-Rodríguez, José Trinidad, Jesús Carrasco-Ochoa. 2007","Published in CIARP.","Fast k Most Similar Neighbor Classifier for Mixed Data Based on a Tree Structure","https://api.semanticscholar.org/CorpusID:35855694"
"1778828342-306","https://archive.ics.uci.edu/dataset/53/iris","","A Bounded Index for Cluster Validity","By Sandro Saitta, Benny Raphael, Ian Smith. 2007","Published in MLDM.","A Bounded Index for Cluster Validity","https://api.semanticscholar.org/CorpusID:15873332"
"1778828342-307","https://archive.ics.uci.edu/dataset/53/iris","","Improving on Symbolic Learning System Based on Genetic Algorithm","By Limei Feng, Xizhao Wang. 2007","Published in Proceedings on Intelligent Systems and Knowledge Engineering (ISKE2007).","Improving on Symbolic Learning System Based on Genetic Algorithm","https://api.semanticscholar.org/CorpusID:58892302"
"1778828342-308","https://archive.ics.uci.edu/dataset/53/iris","","Boosting Unsupervised Competitive Learning Ensembles","By Emilio Corchado, Bruno Baruque, Hujun Yin. 2007","Published in IN: INTERNATIONAL CONFERENCE OF NEURAL NETWORK (ICANN.","Boosting Unsupervised Competitive Learning Ensembles","https://api.semanticscholar.org/CorpusID:14298503"
"1778828342-309","https://archive.ics.uci.edu/dataset/53/iris","","Hybrid genetic algorithm for dual selection","By Frederic Ros, Serge Guillaume, Marco Pintore, Jacques Chrétien. 2007","Published in Pattern Analysis and Applications.","Hybrid genetic algorithm for dual selection","https://api.semanticscholar.org/CorpusID:888579"
"1778828342-310","https://archive.ics.uci.edu/dataset/53/iris","","Dendogram based SVM for multi-class classification","By K. Benabdeslem, Y. Bennani. 2006","Published in 28th International Conference on Information Technology Interfaces, 2006..","Dendogram based SVM for multi-class classification","https://api.semanticscholar.org/CorpusID:16373719"
"1778828342-311","https://archive.ics.uci.edu/dataset/53/iris","","Clickstream Visualization Based on Usage Patterns","By Srinidhi Kannappady, Sudhir Mudur, Nematollaah Shiri. 2006","Published in ICVGIP.","Clickstream Visualization Based on Usage Patterns","https://api.semanticscholar.org/CorpusID:18162328"
"1778828342-312","https://archive.ics.uci.edu/dataset/53/iris","","A New Cluster Validity for Data Clustering","By Xulei Yang, Aize Cao, Qing Song. 2006","Published in Neural Processing Letters.","A New Cluster Validity for Data Clustering","https://api.semanticscholar.org/CorpusID:5718248"
"1778828342-313","https://archive.ics.uci.edu/dataset/53/iris","","On semi-supervised clustering via multiobjective optimization","By Julia Handl, Joshua Knowles. 2006","Published in GECCO '06.","On semi-supervised clustering via multiobjective optimization","https://api.semanticscholar.org/CorpusID:13321573"
"1778828342-314","https://archive.ics.uci.edu/dataset/53/iris","","BIOINFORMATICS Enhancing Instance-Based Classification with Local Density: A New Algorithm for Classifying Unbalanced Biomedical Data","By Claudia Plant, Christian Böhm, Bernhard Tilg, Christian Baumgartner. 2006","Published in Bioinformatics.","BIOINFORMATICS Enhancing Instance-Based Classification with Local Density: A New Algorithm for Classifying Unbalanced Biomedical Data","https://api.semanticscholar.org/CorpusID:14796751"
"1778828342-315","https://archive.ics.uci.edu/dataset/53/iris","","An Extension of a Minimax Approach to Multiple Classification","By Tomonari Kitahara, Shinji Mizuno, Kazuhide Nakata. 2006","Published in Journal of the Operations Research Society of Japan.","An Extension of a Minimax Approach to Multiple Classification","https://api.semanticscholar.org/CorpusID:17325304"
"1778828342-316","https://archive.ics.uci.edu/dataset/53/iris","","A Modified K-Means Clustering with a Density-Sensitive Distance Metric","By Ling Wang, Liefeng Bo, Licheng Jiao. 2006","Published in RSKT.","A Modified K-Means Clustering with a Density-Sensitive Distance Metric","https://api.semanticscholar.org/CorpusID:1684014"
"1778828342-317","https://archive.ics.uci.edu/dataset/53/iris","","A privacy-preserving technique for Euclidean distance-based mining algorithms using Fourier-related transforms","By Shibnath Mukherjee, Zhiyuan Chen, Aryya Gangopadhyay. 2006","Published in The VLDB Journal.","A privacy-preserving technique for Euclidean distance-based mining algorithms using Fourier-related transforms","https://api.semanticscholar.org/CorpusID:11842784"
"1778828342-318","https://archive.ics.uci.edu/dataset/53/iris","","Measuring Constraint-Set Utility for Partitional Clustering Algorithms","By Ian Davidson, Kiri Wagstaff, Sugato Basu. 2006","Published in PKDD.","Measuring Constraint-Set Utility for Partitional Clustering Algorithms","https://api.semanticscholar.org/CorpusID:1304448"
"1778828342-319","https://archive.ics.uci.edu/dataset/53/iris","","Anomaly Detection Using the Dempster-Shafer Method","By Qi Chen, Uwe Aickelin. 2006","Published in DMIN.","Anomaly Detection Using the Dempster-Shafer Method","https://api.semanticscholar.org/CorpusID:478752"
"1778828342-320","https://archive.ics.uci.edu/dataset/53/iris","","A retraining methodology for enhancing agent intelligence","By P.A. Mitkas, A.L. Symeonidis, I.N. Athanasiadis. 2005","Published in International Conference on Integration of Knowledge Intensive Multi-Agent Systems, 2005..","A retraining methodology for enhancing agent intelligence","https://api.semanticscholar.org/CorpusID:1497893"
"1778828342-321","https://archive.ics.uci.edu/dataset/53/iris","","A Hybrid Connectionist-Symbolic Approach for Real-Valued Pattern Classification","By  Lina, Tong Lim, Soo Leow. 2005","Published in AIAI.","A Hybrid Connectionist-Symbolic Approach for Real-Valued Pattern Classification","https://api.semanticscholar.org/CorpusID:41924100"
"1778828342-322","https://archive.ics.uci.edu/dataset/53/iris","","Evolutionary Feature Selection for Spiking Neural Network Pattern Classifiers","By M. Valko, N.C. Marques, M. Castellani. 2005","Published in 2005 portuguese conference on artificial intelligence.","Evolutionary Feature Selection for Spiking Neural Network Pattern Classifiers","https://api.semanticscholar.org/CorpusID:6264795"
"1778828342-323","https://archive.ics.uci.edu/dataset/53/iris","","Using an Adapted Classification Based on Associations Algorithm in an Activity-Based Transportation System","By Davy Janssens, Geert Wets, Tom Brijs, Koen Vanhoof. 2005","Published in Intelligent Data Mining.","Using an Adapted Classification Based on Associations Algorithm in an Activity-Based Transportation System","https://api.semanticscholar.org/CorpusID:29592800"
"1778828342-324","https://archive.ics.uci.edu/dataset/53/iris","","Dimensionality Reduction for Semi-supervised Face Recognition","By Weiwei Du, Kohei Inoue, Kiichi Urahama. 2005","Published in FSKD (2).","Dimensionality Reduction for Semi-supervised Face Recognition","https://api.semanticscholar.org/CorpusID:2229102"
"1778828342-325","https://archive.ics.uci.edu/dataset/53/iris","","Multicategory Proximal Support Vector Machine Classifiers","By Glenn Fung, O. Mangasarian. 2005","Published in Machine Learning.","Multicategory Proximal Support Vector Machine Classifiers","https://api.semanticscholar.org/CorpusID:1357527"
"1778828342-326","https://archive.ics.uci.edu/dataset/53/iris","","Classifier Selection Based on Data Complexity Measures","By Edith Hernández-Reyes, Jesús Carrasco-Ochoa, José Trinidad. 2005","Published in CIARP.","Classifier Selection Based on Data Complexity Measures","https://api.semanticscholar.org/CorpusID:7286519"
"1778828342-327","https://archive.ics.uci.edu/dataset/53/iris","","Feature Selection for Unsupervised Learning","By Jennifer Dy, Carla Brodley. 2004","Published in J. Mach. Learn. Res..","Feature Selection for Unsupervised Learning","https://api.semanticscholar.org/CorpusID:35777"
"1778828342-328","https://archive.ics.uci.edu/dataset/53/iris","","SBL-PM : A Simple Algorithm for Selection of Reference Instances in Similarity Based Methods","By Karol Grudzinski. 2004","Published in ICAISC.","SBL-PM : A Simple Algorithm for Selection of Reference Instances in Similarity Based Methods","https://api.semanticscholar.org/CorpusID:9049655"
"1778828342-329","https://archive.ics.uci.edu/dataset/53/iris","","Mixed decision trees: Minimizing knowledge representation bias in LCS","By Xavier Llorà, Stewart Wilson. 2004","Published in IN LCS, IN: PROC. OF GECCO’04, SPRINGER LNCS 3103.","Mixed decision trees: Minimizing knowledge representation bias in LCS","https://api.semanticscholar.org/CorpusID:11439751"
"1778828342-330","https://archive.ics.uci.edu/dataset/53/iris","","Decision Tree Induction using Adaptive FSA","By Hemerson Pistori, João Neto. 2003","Published in CLEI Electron. J..","Decision Tree Induction using Adaptive FSA","https://api.semanticscholar.org/CorpusID:16958304"
"1778828342-331","https://archive.ics.uci.edu/dataset/53/iris","","Analysing Rough Sets weighting methods for Case-Based Reasoning Systems","By Maria Salamó, Elisabet Golobardes. 2003","Published in ICCBR.","Analysing Rough Sets weighting methods for Case-Based Reasoning Systems","https://api.semanticscholar.org/CorpusID:16160331"
"1778828342-332","https://archive.ics.uci.edu/dataset/53/iris","","Visualizing Class Probability Estimators","By Eibe Frank, Mark Hall. 2003","Published in PKDD.","Visualizing Class Probability Estimators","https://api.semanticscholar.org/CorpusID:5396427"
"1778828342-333","https://archive.ics.uci.edu/dataset/53/iris","","Deleting and building sort out techniques for case-base maintenance","By Maria Salamó, Elisabet Golobardes. 2002","Published in IN PROCEEDINGS OF THE SIXTH EUROPEAN CONFERENCE ON CASE-BASED REASONING.","Deleting and building sort out techniques for case-base maintenance","https://api.semanticscholar.org/CorpusID:17206526"
"1778828342-334","https://archive.ics.uci.edu/dataset/53/iris","","Mining interesting regions using an evolutionary algorithm","By J. Álvarez, J. Mata, J. Riquelme. 2002","Published in SAC '02.","Mining interesting regions using an evolutionary algorithm","https://api.semanticscholar.org/CorpusID:2605770"
"1778828342-335","https://archive.ics.uci.edu/dataset/53/iris","","A Comparison of Methods for Multiclass Support Vector Machines","By Chih-Wei Hsu, Chih-Jen Lin. 2002","Published in IEEE TRANS. NEURAL NETWORKS.","A Comparison of Methods for Multiclass Support Vector Machines","https://api.semanticscholar.org/CorpusID:15874442"
"1778828342-336","https://archive.ics.uci.edu/dataset/53/iris","","Non-linear dimensionality reduction techniques for classification and visualization","By Michail Vlachos, Carlotta Domeniconi, Dimitrios Gunopulos, George Kollios, Nick Koudas. 2002","Published in KDD '02.","Non-linear dimensionality reduction techniques for classification and visualization","https://api.semanticscholar.org/CorpusID:14459487"
"1778828342-337","https://archive.ics.uci.edu/dataset/53/iris","","Int. J. Human-Computer Studies (2000) 000–000 Interactive Machine Learning: Letting Users Build Classifiers","By Malcolm Ware, Eibe Frank, Geoff Holmes, Mark Hall, Ian Witten. 2001","Published in Int. J. Hum.-Comput. Stud..","Int. J. Human-Computer Studies (2000) 000–000 Interactive Machine Learning: Letting Users Build Classifiers","https://api.semanticscholar.org/CorpusID:14563390"
"1778828342-338","https://archive.ics.uci.edu/dataset/53/iris","","On the Initialisation of Sammon’s Nonlinear Mapping","By B. Lerner, H. Guterman, M. Aladjem, I. Dinstein. 2000","Published in Pattern Analysis & Applications.","On the Initialisation of Sammon’s Nonlinear Mapping","https://api.semanticscholar.org/CorpusID:2055054"
"1778828342-339","https://archive.ics.uci.edu/dataset/53/iris","","ICA Mixture Models for Unsupervised Classification of Non-Gaussian Classes and Automatic Context Switching in Blind Signal Separation","By Te-Won Lee, Michael Lewicki, Terrence Sejnowski. 2000","Published in IEEE Trans. Pattern Anal. Mach. Intell..","ICA Mixture Models for Unsupervised Classification of Non-Gaussian Classes and Automatic Context Switching in Blind Signal Separation","https://api.semanticscholar.org/CorpusID:169671"
"1778828342-340","https://archive.ics.uci.edu/dataset/53/iris","","A Support Vector Clustering Method","By Asa Ben-Hur, Hava Siegelmann, David Horn, Vladimir Vapnik. 2000","Published in ICPR.","A Support Vector Clustering Method","https://api.semanticscholar.org/CorpusID:269231"
"1778828342-341","https://archive.ics.uci.edu/dataset/53/iris","","Hybrid Neural-global Minimization Method of Logical Rule Extraction","By Wlodzislaw Duch, Rafal Adamczak, Krzysztof Grabczewski, Grzegorz Zal. 1999","Published in JACIII.","Hybrid Neural-global Minimization Method of Logical Rule Extraction","https://api.semanticscholar.org/CorpusID:9633135"
"1778828342-342","https://archive.ics.uci.edu/dataset/53/iris","","A Lazy Model-Based Algorithm for On-Line Classification","By Gabor Melli. 1999","Published in PAKDD.","A Lazy Model-Based Algorithm for On-Line Classification","https://api.semanticscholar.org/CorpusID:20351441"
"1778828342-343","https://archive.ics.uci.edu/dataset/53/iris","","SLAVE: A genetic learning system based on an iterative approach","By Antonio Muñoz, Raúl Pérez. 1999","Published in IEEE TRANSACTIONS ON FUZZY SYSTEMS.","SLAVE: A genetic learning system based on an iterative approach","https://api.semanticscholar.org/CorpusID:2135598"
"1778828342-344","https://archive.ics.uci.edu/dataset/53/iris","","Fuzzy and Crisp Logical Rule Extraction Methods in Application to Medical Data.","By Włodzisław Duch, Rafal Adamczak, Krzysztof Grąbczewski, Grzegorz Żal, Yoichi Hayashi. 1999","Published in Studies in Fuzziness and Soft Computing.","Fuzzy and Crisp Logical Rule Extraction Methods in Application to Medical Data.","https://api.semanticscholar.org/CorpusID:17956056"
"1778828342-345","https://archive.ics.uci.edu/dataset/53/iris","","Constructive Neural Network Algorithms that Solve Highly Non-Separable Problems","By Steven Young, Tom Downs. 1996","Published in ICANN.","Constructive Neural Network Algorithms that Solve Highly Non-Separable Problems","https://api.semanticscholar.org/CorpusID:10823785"
"1778828342-346","https://archive.ics.uci.edu/dataset/53/iris","","An Integrated Framework for Learning and Reasoning","By C. Giraud-Carrier, T. Martinez. 1995","Published in Journal of Artificial Intelligence Research, Vol 3, (1995), 147-185.","An Integrated Framework for Learning and Reasoning","https://api.semanticscholar.org/CorpusID:6863554"
"1778828342-347","https://archive.ics.uci.edu/dataset/53/iris","","Incremental Local Linear Fuzzy Classifier in Fisher Space","By Takeshi Furuhashi, Ken Nakaoka, Koji Morikawa, Yoshiki Uchikawa. 1993","Published in ICGA.","Incremental Local Linear Fuzzy Classifier in Fisher Space","https://api.semanticscholar.org/CorpusID:16267687"
